Airline,Airline_ID,Source_airport,Source_airport_ID,Destination_airport,Destination_airport_ID,Codeshare,Stops,Equipment,Estimated_Flight_Time_hr
6R,1340,IKE,\N,SCL,2650,,1,737 735,15.8
HI,16625,MUR,3265,USM,3177,,1,CRJ CR9 717 CR7,2.21
Y4,5325,PYJ,6092,DUD,2011,,1,76W 77L,3.53
Q5,10,SGD,619,SKO,276,,1,CNC PL2,2.19
RA,3637,YNO,5467,OST,310,,2,73W 733 73C,3.71
P1,\N,SNE,1105,SSY,944,,1,767 320,1.96
VB,10646,BZR,1360,NUP,7212,,1,310 AB6,2.76
Q7,20686,REC,2610,UPG,3240,,1,DH3 DH4 DH2,3.78
CA,751,BEG,1739,ZSA,1956,,2,D28 CNA,4.26
9N,19810,PLZ,838,RDN,4013,,2,333 772 744,2.38
6L,\N,MCY,3325,GMB,1113,,1,738 320 73G,5.16
WB,4292,KWT,7095,YRG,5461,,1,763 346 343,4.39
4W,\N,FAR,4292,KTG,3282,,1,343 321 320 330,2.8
S7,4329,ASE,7001,FRO,643,,2,320 788,2.25
YK,1943,KGI,3346,ACX,7506,,1,733 735 319,1.94
H2,4737,PSC,6133,JFR,5440,,1,319 AT7,2.17
T5,5083,BUL,\N,UAQ,2461,,1,73H 73W 733 73C 738,9.52
A2,19804,MLE,3156,IUI,\N,,2,DH3 BEH AT7,1.75
PY,4752,OZH,6103,VGZ,7359,,1,321 738 320 319 739,1.05
MF,5484,ELD,3696,LFT,3493,,1,CNA CNC,1.62
D6,2881,COQ,6795,BNN,634,,2,CRJ 733,11.07
JL,2987,KUO,439,YXL,169,,2,333 77W 388 773,3.23
6H,2954,BLJ,5552,LBF,5748,,1,333 772 738 343 773,1.96
SU,130,BUA,5419,MMU,7657,,1,763 757 738,2.23
BU,16508,GTE,6270,EGM,6758,,1,AT5 CRJ,1.61
TE,2418,TAK,2337,YKG,5481,,1,738 320 319 321 DH4,4.9
5M,4436,AVL,4007,PBD,3018,,1,DHT AT5 AT7,1.23
KB,2058,MEE,2002,LCR,7356,,1,320 321 318 32A 319,1.48
PK,3871,LIG,1270,VLC,1246,,1,73W 73H 736,11.61
B5,2395,CTS,2287,MQM,6753,,1,ATR YN2 DHT BNI,1.4
OJ,3826,CCM,2541,MYQ,7774,,1,738 E90 320 319,3.34
P6,\N,JKR,\N,PEC,7138,,2,321 333 738 772 74E,2.03
UL,4349,YFJ,7277,SHH,6723,,1,CRJ ER4 ERD,2.74
5P,10650,JAV,3995,LYR,658,,1,739 738 752 320 319 753,4.11
CM,1889,PUW,3944,YAA,5457,,1,CRK CR7,11.03
JS,998,YXL,169,PEE,2973,,1,744 333 AB6 773 747 320 330,4.65
GS,690,AGB,374,VRN,1550,,2,321 320 E70,3.59
KE,3163,BRO,3738,VIE,1613,,1,320 321 319 E95,3.37
PQ,14061,TSJ,2297,UPG,3240,,1,DH4 DH8 DH3,2.27
RJ,4259,YUT,147,KDV,5869,,3,330 777 320 737 747,2.24
ZM,19016,TLS,1273,KVK,6734,,2,73G E90 738,3.1
ZD,\N,RCB,849,EMD,3990,,1,E75 319,3.53
6H,2954,PLU,2528,MNT,7110,,2,764 752 763,2.44
I4,19944,SVD,2907,BHR,6179,,3,E75 E70 CRJ,1.84
YQ,16882,DSK,5943,SGY,5961,,1,319 100 F70 320 DH4 CRJ,1.86
S2,241,HLZ,2015,YGW,5496,,1,752 738,5.11
KY,13704,GAU,6173,JAV,3995,,1,733 73W 73H 73C 738,4.09
YT,16133,HLZ,2015,WVB,6778,,1,318 320 319 321,3.66
AF,137,GYA,6056,XIL,6350,,1,738 320 E90 73G 752,1.89
BE,2421,ZEL,7275,MKE,3717,,2,E75 319,3.1
X3,2681,CGO,3375,SYR,3745,,1,M90 M88 757 320 738 ,4.12
EG,2989,KVD,6089,TUI,2093,,2,E90 100,6.78
TCX,4897,KBU,6231,YNC,5516,,1,100 ER4 319 320,2.03
2P,897,SVX,2975,VSA,1853,,1,320 737 M80,1.94
MU,1758,BQS,2926,ACX,7506,,1,320 343 332,2.61
9M,\N,SLK,5770,JUL,2792,,1,333 343,1.91
B2,1478,PAH,4117,GET,6268,,1,772 333,1.82
UE,3589,YAM,21,CAG,1519,,2,320 332 77W,5.63
F9,2468,YQY,126,MNT,7110,,2,763 320 319,3.26
NY,896,MVR,898,PUE,7962,,1,73H 310 737 320,4.03
FO,476,PSA,1562,BNB,11230,,1,733 73W 73C 73H,6.26
8E,1472,KTA,3345,YNA,94,,1,AT4 J32,2.1
E5,16963,FAO,1626,MAQ,6186,,1,738 319,3.05
MH,3378,MWA,6825,FSD,4009,,3,744 388,10.79
IL,10121,SKX,6166,LMT,5750,,1,73W 735 733,2.29
2K,1338,CUE,2671,MOU,5966,,2,32S 320 319,8.89
SH,10675,MMO,1104,MBL,7054,,1,73H 734 739 73J 73G,1.42
DX,1954,XKH,4081,LYH,5753,,1,YN2 BNI DHT,2.83
X4,\N,SKT,6776,IKO,7196,,1,738 772,2.23
W6,5461,DND,540,GEG,3467,,1,320 321 73G 319,3.32
HG,3661,SXR,3112,FMN,3743,,2,100 320,2.93
3G,595,DIL,3310,CRD,2487,,2,DH8 DH2,1.52
7E,563,PKZ,3116,SHE,4144,,1,333 321 772 74E,6.66
8V,55,OZC,4204,MUX,2214,,1,735 733 32A E90,5.88
TK,4951,ZIH,1856,CNM,3597,,1,752 CR7 M88,4.64
GQ,1492,XIY,3379,ULB,5910,,1,320 767 737,2.79
D6,2881,DYU,2979,LCH,3513,,1,AT7 752 738,3.31
TF,3386,LDS,9848,RRG,894,,2,M90 717,4.48
HA,2688,BMI,4037,HAV,1909,,2,733,1.8
PJ,477,PND,5455,DAU,5421,,1,321 320 E70,1.47
FW,2826,KCQ,7153,BSR,2234,,1,739 320 73G 738 752,3.75
SK,4319,IXG,3000,YVQ,155,,1,738 73W 73H 73C,1.8
QZ,2857,KVK,6734,AET,6839,,2,772 333 330,6.17
5C,1581,GOH,8,HVG,4326,,3,753 757,13.47
R7,622,CGD,6352,ORN,231,,1,DH8 CRJ E70 E75,5.44
AK,576,TVC,4023,DXB,2188,,1,320 319 CR2 CR9 321,2.95
TT,4937,YHP,5471,TLH,3698,,1,738 319 320 M88 73H 717,10.64
S5,4822,ZRJ,5547,BUX,1033,,1,ERD CRJ E70,2.19
4U,2548,DOH,11051,GYD,2922,,1,319 73H 738,4.7
MF,5484,BHB,4025,WGA,3363,,1,738 321 752 320,2.6
SI,4438,ELS,800,MUB,880,,1,319 E75 320 32S E90,1.75
OM,3354,YMO,91,WUX,6390,,1,320 752 319 739 738,1.26
EL,336,BQK,5725,TFF,2624,,2,735 E90 EM2,12.12
BK,4026,AKJ,2299,RNL,5414,,1,CR2 319 CR9,4.99
AC,330,PMW,4214,MYD,5694,,1,320 763 772 773,1.66
T3,2117,HKD,2288,LNK,3543,,1,ATR 319 320,2.46
BW,1663,ARK,1176,WIC,531,,1,CRJ CR7 ERJ ER4 E70,1.37
ZM,19016,DWD,5924,ECP,7669,,1,S20 E70,6.84
GY,9620,WLG,2042,GKA,1,,2,319 CRJ CR7,2.03
8D,1109,MJD,2212,PUF,1274,,1,32S 319 E75 320,2.28
AM,321,IXG,3000,CEM,7116,,2,DHT 733,2.77
SK,4319,PJM,5847,YUD,5515,,1,DC9 M80,5.01
YT,16133,CJS,1796,RMI,1546,,2,310 777,2.34
AH,794,CLL,3715,BFI,3726,,2,77W 321,3.5
6H,2954,TVY,6197,HAD,709,,1,737 333 733,5.37
DY,3737,HAN,3199,SDK,4141,,1,752 739 73G 319 738 320 753,2.47
RL,11857,LUV,6212,SCU,1905,,1,321 320 CR9,2.18
HS,\N,DZA,915,ORX,8259,,1,777 332,1.65
Y9,3148,NVA,2734,KRK,669,,1,CR9 AT7 CRK CR2,1.73
AV,515,SHM,2284,CCF,1352,,1,788 73W,2.66
QC,16415,HND,2359,YPN,106,,3,342 345 346 340,2.24
K3,20963,AMD,2994,KMG,3382,,1,E70 CRJ M87,1.76
US,5265,SVU,5878,HOU,3566,,1,320 321 77L 332,1.94
M5,3123,ABL,7177,BZR,1360,,2,73W 73H 738 73C,2.54
Y4,5325,ALW,5719,BFI,3726,,1,DH4 ERJ DH2,2.76
3O,9818,YSO,7252,YGH,4239,,1,CRJ CNA,1.4
LN,3258,MLG,3894,RFP,1995,,1,CNA,2.29
7F,2354,NKM,5997,STI,1764,,1,M88 320 M90 319,1.94
TD,1048,YFA,5490,TRN,1526,,1,320 738 73H 757 739,7.41
MD,1066,MAO,2551,PUE,7962,,1,100 AR1 320,1.48
M9,3547,AAQ,4353,PRA,2439,,1,73H 739 734 73J,3.55
TU,4870,LYI,6385,LBV,970,,1,ATR YN2 DHT BNI,2.26
HO,3081,DRV,11257,BKK,3885,,2,73G 320 ERJ 738 CR7,3.26
BR,2091,KUS,4248,TKJ,7235,,1,320 321 E90 319 32A,3.02
AA,24,OKA,2384,SGN,3205,,2,319 F70 100 320,2.8
FJ,879,BQS,2926,DOY,4145,,1,32S 319 320 E90,2.18
US,5265,MTR,2731,NGK,\N,,1,SF3 DH8,2.88
SB,139,RBQ,7317,ATT,4385,,1,734 E75 E95,3.59
ZK,2607,AOO,3694,MDC,3250,,2,DHT 733,2.17
AY,2350,PWQ,2917,TGZ,1846,,1,EM2 CRJ,3.31
8T,68,BIL,4021,SPN,2244,,1,73H 717,3.72
HR,1769,LUW,3254,BOH,494,,1,320 EMB,2.69
SG,4375,HEA,2048,PWM,3862,,1,738 73G 319 320 DH4,14.01
BM,312,FWA,4041,HAM,342,,2,73G 736 73W 73H,4.94
MO,502,TDD,2769,PRG,1587,,1,787 777 332,2.12
AZ,596,IXU,2996,RUT,5767,,1,73M AT4,3.78
K6,13899,GSE,691,RAI,5674,,1,736 73G,5.41
VR,5041,ENH,6358,UKK,6086,,2,73W,3.91
OD,18732,JIU,6381,BSS,\N,,1,739 333 73H,2.46
G4,35,BBA,2642,BRD,6957,,2,319 100,3.01
DL,2009,BSL,1423,CGA,7144,,1,717,1.7
XQ,4573,CNY,7074,JUB,1173,,2,330 737,3.96
7I,18944,ILM,3845,AGR,3079,,1,ER4 CR7 E70,2.04
UD,2757,MZV,4056,GDV,7070,,1,757 763,1.77
AT,4248,MAZ,2888,APW,1969,,2,DH4 CRJ ER4 CR7,4.05
OU,1925,INH,976,LAD,951,,1,738 33X,2.31
W3,20976,KCZ,2332,BVH,2637,,1,E70 AT7 ATR E90,1.39
XQ,4573,YQR,120,JHW,7059,,1,737 763 735,2.55
NP,17083,KNG,3258,GHT,1152,,2,332 77W 333 77L,4.44
BR,2091,FSM,3437,RDV,7239,,2,CRJ EM2,1.44
XL,1034,LZC,1813,IPN,2570,,1,M88 738 320 717 319,3.47
E7,2217,SKE,659,ROS,2440,,1,DH4 F70 100,1.42
S4,4304,APF,4012,DND,540,,1,733 73G 738,7.95
HQ,2684,SDE,2456,KUH,5994,,2,E95 320 321 319,3.91
SZ,10122,JAI,3098,EAS,1242,,2,321 738 320 330 332 739 319,3.29
HM,319,MGT,6295,YHZ,73,,1,73H 763,8.17
EN,807,APL,984,DOM,2877,,1,318 320 321 319,1.46
WX,1792,BEB,538,WUZ,6744,,1,752,1.51
TW,16624,HTA,2935,PIZ,3414,,2,CRJ DH4 CR7 ERJ ER4,2.94
W5,3370,BVB,2533,FUK,2305,,1,321 E70,2.87
BK,4026,HTN,3398,LRE,6289,,2,73H 757 739 738,2.54
ZB,220,TAC,2422,ERM,6477,,2,318 320 319 32A,2.06
DC,2585,PHL,3752,LLK,8774,,2,DH4 DH2 ERJ E70,4.94
T5,5083,CEN,1794,BOI,3495,,1,319 73W,1.73
X3,2681,FNJ,3377,LBF,5748,,1,CRA 738 320 739,1.51
Q8,3857,SAL,1892,ITO,3415,,1,321 762,1.96
KS,3935,UCT,4368,YAC,5478,,1,73G 73W 73H 736 738,1.85
9K,1629,DEF,\N,UAK,7,,1,CR7 ATR,3.41
WN,4547,KOK,435,MPA,6779,,1,ER4 CR7 CRJ ERJ,2.19
9N,19810,LFM,\N,NAH,3886,,1,777 763 747,3.71
SU,130,EIS,2903,VLC,1246,,1,DH4 320 319,3.43
YJ,\N,IXJ,3100,KFS,9273,,2,CR9 320 321 319,2.45
G9,329,PSJ,3251,PZI,6435,,3,739 320 319 738,3.05
JT,3290,STW,2963,STN,548,,2,77W 773 388 333,2.14
IY,5496,KYU,7208,PXM,1837,,1,CRJ CR7,4.2
7S,\N,ZRJ,5547,PIT,3570,,2,757 320 73H 319,1.77
2I,8359,WIC,531,ESD,7083,,3,737 777 320,6.68
J8,1508,APL,984,SXK,11258,,1,333 332 76W,2.79
DX,1954,WAW,679,FKQ,3257,,1,ERJ CR7 CRJ E70,3.85
GY,9620,ZAT,6378,MPA,6779,,3,735 736 E90,2.43
UD,2757,BUF,3820,BRW,3571,,1,343,2.0
I8,18828,PND,5455,MSY,3861,,1,753 757 739,3.5
P4,18169,YVZ,5532,SRV,7241,,1,32A 320 319 321 AR1,5.07
Z8,603,YRL,5527,AZS,5810,,1,763 321,3.16
SQ,4435,DIU,5711,DQA,9845,,2,AR1 DH4,3.12
8D,1109,INH,976,MGM,4115,,1,DH4 F70,5.16
H2,4737,LWY,6219,KDU,5949,,1,777 330 76W,5.63
G8,2575,BDU,640,ABR,5714,,2,744 773 333 772 332,2.97
EB,\N,CFR,1412,STW,2963,,3,342,2.31
2I,8359,ACI,497,BKY,1035,,1,CR7 735 E90,9.41
BA,1355,UPK,\N,PUY,1203,,2,DH1 DH3,1.95
HW,2748,INB,9757,LAE,4,,1,EMJ F70 737,1.81
AE,3392,MYY,3266,DMU,6174,,1,738 737 735,4.12
S4,4304,SLK,5770,RMT,6926,,1,73H 73J 73G 734,3.26
KS,3935,NQY,481,HAN,3199,,2,SFB DH1,5.49
I8,18828,MSW,3968,ERC,1723,,1,J41,2.41
SK,4319,BLI,3777,TAB,2901,,1,73G 735 E90,8.51
Q7,20686,BRM,2824,KWM,6281,,2,736 330,2.89
TOM,5013,KSE,\N,BTI,3411,,1,738 M90 320 757 319,3.71
5H,8576,BFD,5722,SVQ,1253,,1,320 319 77L 321 77W 763,2.75
2P,897,DQA,9845,RIW,6881,,1,AB6 320,1.78
QZ,2857,GTE,6270,PUB,3527,,1,717 CR7 CRJ CR9,2.25
SV,4533,KFS,9273,BPN,3919,,1,DH1 CRJ,1.77
BC,4740,SMK,7191,BKO,1044,,2,E95 E75 E70,2.64
D3,1966,BMU,3924,TIA,1190,,2,73G 738 319 320 739 753 752,3.84
4N,341,BUQ,1001,TEB,3624,,1,E75 32S,2.8
2L,2750,ROW,3736,YUS,7894,,1,320 E95 E75 319,3.76
OJ,3826,IRZ,8258,LLK,8774,,1,310 737,2.84
DN,17094,LIT,3660,HMO,1807,,1,319 32A 320 321,1.58
JJ,4867,ANC,3774,YZT,200,,1,32S 319 321,2.07
AW,16960,YYZ,193,LWY,6219,,1,772 332,1.8
TF,3386,KGA,1042,RMF,4197,,2,100 F70 320 319 321,6.93
BE,2421,VEE,7114,MBT,6025,,1,DH8 DHT,6.0
NY,896,LPM,5901,MGM,4115,,1,E70 CR7 E90,1.18
JQ,3052,RYG,657,SAE,\N,,1,333 773 321 777 772 738 744,3.62
U2,2297,RIA,6040,BWK,4160,,2,739 738 73G,2.56
RL,11857,LUM,6376,SAL,1892,,1,320 319 73W 73H 321 73G 736 717,2.1
ON,3618,NAO,6401,CKD,7238,,1,737 EMJ 738 E90 763,5.33
7J,9531,NAP,1561,IMF,3050,,1,330 737 320,2.44
B5,2395,IGU,2554,SCT,3984,,2,320 E90 E75 319,2.11
Q2,13108,KUN,3956,KLL,7102,,1,320 32S 321,6.99
9V,20004,NAG,3015,YFC,56,,1,332 333 738,4.9
FR,4296,YZP,198,PVH,2607,,2,CR7 319 CRJ,2.53
9R,4691,IST,1701,LDH,6285,,2,CRJ ER4 ERJ CR7,2.69
4M,3201,DOB,\N,BGF,888,,1,772 333 343 77W 773,3.32
DZ,11963,PBH,3155,LUZ,8832,,1,ER4 CR7,11.01
8L,2942,TNG,1080,PIP,7158,,1,735 319 733 32A,2.97
NF,524,YIK,5504,ELM,3946,,1,DH7,1.75
NZ,345,ALC,1212,DLY,5916,,1,330 772,2.24
8L,2942,AMA,3840,YFJ,7277,,1,319 DH4 73G,1.18
OJ,3826,WXN,6403,VIJ,6080,,1,M88 ,8.27
5T,1623,EVV,4018,OBU,7180,,1,333 321,2.02
ET,2220,CKS,7532,VSA,1853,,2,CR7 ER4,13.72
P0,4066,PYJ,6092,CPE,1795,,3,320 AR1,2.28
JB,2731,IKA,4330,YXP,170,,2,M88 320 73W,4.16
DH,10128,ZFN,4238,TUS,3636,,3,737 319,2.36
OS,491,NTX,6225,BLK,514,,3,767 737 787 738,3.97
P0,4066,PMO,1512,KEP,6182,,1,738 332,2.14
Y9,3148,AHB,2059,DLU,4054,,1,757 320 73H 319,1.57
M9,3547,TGP,\N,IPL,3689,,1,M80 737 320,1.69
BG,1359,JDO,6034,HHN,355,,1,AT7 73H 738,3.16
AK,576,THU,10,ASM,3967,,3,32S 319 320 E75,3.95
YM,3539,MIA,3576,ROP,2243,,1,319 E90 320,2.05
E2,20047,SFO,3469,LDE,1276,,1,717 M88 319 320,2.2
BG,1359,RAS,2123,IXL,3104,,1,735 CRJ,3.03
EI,837,NSQ,\N,BTU,3262,,1,762 752 320,1.25
UR,15814,JCB,7384,ORZ,\N,,1,76W 767,1.71
F7,2420,GAM,6715,FKQ,3257,,2,E75 E70 CRJ,3.75
A5,1203,BJM,1120,KVG,5428,,1,717 ERJ,3.56
J2,197,AVP,4286,IQN,6365,,2,330 321 332,3.17
DD,3674,XKH,4081,STX,2884,,3,DHT BNT,2.74
3E,10739,KNQ,1998,NDB,1097,,3,320 319 757 321,4.23
6Y,11814,XFW,362,IGA,1949,,1,CR9 M88 CRJ,1.31
ZB,220,NRT,2279,SRX,5696,,1,321 739 738,2.71
3E,10739,NAG,3015,JKH,1450,,1,320 321 319 333,3.01
3G,595,TGH,5909,SPI,4336,,1,320 733 321,3.47
GK,14118,VDS,4328,PVE,7901,,1,738 320 319 321,2.2
KO,109,URY,2068,PVE,7901,,1,321 32S 320,6.92
TX,567,RGA,2495,MFM,3121,,1,320 319 738 73G 752,3.73
TK,4951,VIE,1613,DOK,2940,,1,320 319 F70,2.79
Z6,16120,LEB,5749,CMB,3024,,1,F70 DH4,4.32
PJ,477,IMP,2572,NOB,1884,,1,738 321 320,2.92
FL,1316,FLG,4261,INU,4076,,2,DH4 EM2,3.53
WS,5416,KUH,5994,CMN,1074,,1,CRJ E90,4.32
DL,2009,HFA,1596,TRC,1845,,1,75W 76W 73H,1.58
HK,9784,LGA,3697,AOJ,2340,,2,332 333 738,3.02
FI,2835,DPO,6264,CVG,3488,,2,772 77W 773 332,4.08
BI,4255,IXG,3000,CAG,1519,,1,753 739,3.78
ZB,220,CBH,5553,PSP,3839,,2,320 739,4.02
A3,96,SWA,4302,PVC,6456,,1,777 764 738 753 739,1.16
3S,11741,KOS,4093,ALO,5718,,1,737 773 772 787 767 320,1.05
AF,137,AEY,11,NKI,\N,,1,333 773 77W,5.25
AH,794,JZH,4301,KUU,3085,,1,753,4.25
3U,4608,ISU,5952,EBJ,610,,1,320 772 321 333 E70 777 74E 744,1.73
7J,9531,TKS,2336,ILR,267,,1,346 332 343,1.32
EY,2222,MEX,1824,WUA,6955,,1,777 763 757 738,2.61
AF,137,SSH,4057,PVD,3641,,1,333 744 773 77W 343 772,2.44
AM,321,OGM,\N,MQJ,\N,,1,73H 717 73W 736,2.76
R2,3805,BNA,3690,LGP,4203,,1,CN1 CNC,1.91
8T,68,SHB,2291,BSB,2531,,1,E95 319 320,1.32
PB,\N,VAO,5416,MSQ,2954,,2,763 757,3.21
YR,17519,OSS,2913,KUH,5994,,1,M83 M80 738,4.63
VW,1290,NOJ,4365,GCK,3497,,3,E90 E70,13.13
I8,18828,IXB,3040,GET,6268,,1,AR1 319,3.0
6Y,11814,JIC,11473,WNH,7528,,1,73H 77W 333 744 332 73J,2.05
NT,1539,IKE,\N,JMU,6411,,1,AT7 752,8.28
7J,9531,XSB,8961,CID,4043,,1,DH4 735 73C 733,3.41
8I,3534,INZ,239,NSH,5932,,1,752 321 332,2.12
EB,\N,CPO,4312,ATT,4385,,2,CR9 CR7 CRJ,4.48
DX,1954,HVB,4052,BDJ,3908,,1,CR7 717 CR9 CRJ,3.65
3S,11741,DNH,4308,IVC,2025,,2,DH7 DHT,13.28
GS,690,LTX,2678,AUA,2895,,2,M83 M80 738 757,7.6
MM,17675,LAZ,2582,MID,1819,,2,BNT,6.1
FB,1548,CAK,4112,ASF,2966,,1,321 320 333 319,1.67
7C,2994,YNP,\N,CAK,4112,,2,74M 747,1.58
LH,3320,DRW,3999,RMP,7112,,1,333 773 343 77W,1.79
4O,17885,YPC,4244,MEM,3473,,2,734 73N,8.1
CG,1308,TUU,2089,LIG,1270,,1,717 CR9 CRJ,1.65
BF,1230,JHG,3381,WGA,3363,,1,321 752 320,2.52
2Z,1729,KUD,6222,YNP,\N,,1,733 73C 73W,4.39
2B,410,YDF,45,SQS,\N,,2,J32 AT4 PL2,3.31
E9,11806,MEG,952,BGA,2708,,1,319 E70,2.68
KM,242,YYH,183,PCL,2781,,1,772 320 763 773,2.86
W9,970,IIL,6748,CZH,7029,,1,320 73H 737,1.86
TY,2825,YFS,60,HAU,645,,1,AT7 100,4.66
LJ,9810,CGY,2400,NDR,5673,,1,738 752 739 320,2.95
W2,18553,NAP,1561,CNX,3931,,1,ER4 73N 735,4.41
SE,5479,GCK,3497,AGA,1064,,1,E95,2.79
Z2,9764,SDY,7065,JNU,3492,,2,752 738,1.88
4M,3201,KDH,2051,NGB,3387,,2,74M 747,2.91
9U,1073,YJT,77,WYA,6334,,2,73J 73H 734 739 73Q 73G,3.64
M3,42,KGC,4051,KZS,4196,,1,739 320 738 319 752,8.76
HS,\N,YKS,2923,YMN,5492,,1, CNA,1.86
TY,2825,MHT,4011,RFP,1995,,1,320 738 739 752 73G 319,1.69
O4,\N,ZGS,\N,LOP,8401,,1,320 333 77W 321 343,2.02
Q8,3857,DNK,2941,SBP,5768,,1,AR1,8.58
QU,2104,SHV,3609,PBM,2773,,1,757 763 320,3.9
A4,4550,TBS,3973,VCP,2578,,1,M80 757,1.38
AM,321,VCS,6190,OUZ,9824,,1,DH2 ER4 DH3 CRJ ERJ,1.31
SN,1531,AUY,5914,STL,3678,,1,32A 319,2.02
8P,3856,YPJ,5508,BWA,3122,,1,CR7 CRJ,2.33
SN,1531,ZDY,8962,RIA,6040,,1,321 32A,3.28
XY,3754,CBH,5553,YKS,2923,,1,320 321 333 772 77W 773 343,3.44
RZ,2226,MDG,3402,DSM,3729,,1,ER4 ERD CR7 E75,2.29
KL,3090,LAX,3484,ITO,3415,,2,319 320 738 73G 752,2.03
CE,3613,SLW,1810,LKN,5580,,1,E90 CR7 735,2.69
Y9,3148,PVC,6456,DLI,4153,,1,AR1 319,1.44
U7,3721,ANI,5967,WVB,6778,,1,734 E95,1.45
V7,20577,KSJ,1461,JIB,4119,,1,744 777,2.3
BG,1359,XNA,4356,BNN,634,,1,320 73H 319 738,2.88
NY,896,ULV,7003,BRM,2824,,3,PL2 J32,12.64
BJ,3740,GPT,4038,MAB,2584,,1,738 320 E90 73G 752,1.9
JH,13200,YQL,116,SPD,3073,,1,EMJ 737 F70,1.49
4U,2548,MOT,3498,LFR,2846,,2,DH4 DH8 DH3,2.56
8D,1109,KRS,638,KUA,3299,,2,763 321 320,2.35
UU,1191,OLC,8256,BJR,1111,,1,BNI,2.52
FW,2826,UUA,6160,PHB,\N,,1,CR9 CRK,1.37
TF,3386,TJU,7563,SSY,944,,1,738 73W 736 73H 73G,2.09
Z9,18825,RIA,6040,XGR,5512,,1,333 77W 332,2.3
F9,2468,HNL,3728,YXT,173,,2,ER4 ERD CRJ,2.52
M3,42,RHI,5765,KCG,9745,,1,320 319 DH4 738,2.4
3J,5521,HMA,6138,VAA,462,,1,E90 E75 32S 319,1.93
J8,1508,CHO,4015,CAH,4156,,2,E75 ERJ DH4 CRA,2.16
S2,241,AXU,1110,SUB,3928,,1,772 773,3.38
WP,8809,AVP,4286,CSG,4255,,2,737 330 320,3.37
LR,3197,KTL,1141,YSO,7252,,1,CRJ 319 CR9,2.87
OM,3354,IFN,2121,VDM,2491,,2,333 73H,5.45
DL,2009,SAP,1772,QUW,\N,,2,320 772,2.14
BF,1230,SKP,1737,MBS,4128,,2,738 321 752 320,5.58
FY,2353,TMJ,6154,IPC,2657,,1,763 77W,1.66
BV,1463,LRM,1759,PMV,2850,,1,735 738,1.38
GQ,1492,TFI,5984,HAM,342,,3,340 AB6 310 320,2.84
BG,1359,KVX,6142,NUI,7092,,1,73W 73H 73C,1.61
H2,4737,ARI,2641,MZW,\N,,3,ERJ CRJ CR7 DH4,2.13
A3,96,VLV,2870,BKS,3288,,1,320 319 CR7 738,1.31
P9,11763,TIM,3243,DNK,2941,,1,M88 738 319,1.78
9D,\N,ABQ,4019,BVA,1367,,2,320 737 738,4.88
4Q,10758,AKY,3235,SJU,2890,,2,AR1 100 319,3.22
DD,3674,LLU,5438,YMN,5492,,2,787 767 737 738,2.02
AM,321,UEL,986,NEV,6079,,2,73H 73W 738,3.71
2O,146,ODS,2947,NIQ,\N,,1,320 752 739 738 319,1.65
KC,1006,PBH,3155,NKM,5997,,3,321 320 737 319 E90,3.73
Q6,753,URA,2916,AZO,4039,,1,787 320 767,11.48
GA,2520,UAH,5892,KOI,529,,2,773 330,2.1
AW,16960,LXA,4097,MGZ,3223,,1,73W 73H 73C,3.11
RL,11857,PED,1584,TRZ,3152,,3,CRJ DH1,3.62
ZH,4611,EBH,\N,LZC,1813,,2,ER4 ERD CR7 E75,3.54
JB,2731,KQA,6134,TKP,1983,,1,772 77W 333 773 343,1.1
CY,1942,MOD,3816,JLR,3009,,1,739 752 738 319 320 73G,1.37
P6,\N,DLC,3404,SZI,9841,,1,73G 738 320 752 739,2.21
JN,2264,KHS,2192,HKG,3077,,3,76W 777,5.31
SB,139,AZN,6148,IDA,4100,,2,77L 77W,2.32
AI,218,YRT,132,KKH,7213,,1,CR9 CR7 E75,1.41
SX,18543,GIU,9229,SWF,3661,,2,E75 DH4 E95,3.07
HI,16625,TIV,1743,YES,7547,,1,M80 321 319 M83 320 734 752,2.78
5Q,18232,OWB,5758,UIH,6193,,1,738 DH8 73W,2.25
OZ,28,AKU,6404,UIP,1417,,2,73W 73C 735 733,2.47
E5,16963,MCK,7068,OTZ,3693,,1,320 32A 319 321 AR1,1.92
ZD,\N,ACK,3517,HPB,6716,,2,321 318 320 32A,1.55
9N,19810,WWT,8203,RSD,1946,,1,M90 M88 319 738 320,4.86
8M,3432,LTD,1162,LBJ,3917,,1,M80 TU3,2.91
K6,13899,MXH,5431,SYM,6377,,2,DH8 CR7 CRJ,4.79
SB,139,SSR,5899,YUB,145,,1,736 73W 73H,2.08
AB,214,WTK,6725,LDS,9848,,2,744 77W 388,7.2
UA,5209,PMZ,1887,WHK,2041,,1,330 321 320 343 332,2.88
AT,4248,YNZ,6393,WRE,2045,,1,E90 DH3,1.5
H2,4737,AOS,7167,EZE,3988,,2,320 73G 738 739,3.03
B7,9082,YMT,5514,TAS,2983,,2,330 320 737,2.03
SU,130,ULB,5910,PSO,2742,,2,73H 73G 736 73W 717,2.23
I8,18828,YKG,5481,GCW,6448,,1,734 736,11.49
AV,515,ANG,1277,TYF,5596,,2,S20 AT7,2.51
KB,2058,TRS,1545,KKR,1980,,1,752 739,10.07
TT,4937,CEG,519,LEJ,348,,2,320 32A 319,1.6
KX,1682,YPL,105,ENU,264,,1,739 753,4.84
